#{"t_start": 1784614262.4144373, "env_id": "None"}
r,l,t
621.116746,300,71.496304
599.5034,300,77.010109
829.691115,300,77.300061
670.561211,300,77.841368
617.436138,300,75.889944
600.678892,300,81.391671
828.796684,300,82.027037
670.432996,300,82.318148
618.690029,300,82.610128
600.440294,300,83.325496
830.981694,300,83.976662
670.861903,300,84.711445
621.306339,300,85.242854
600.63588,300,85.534435
831.885989,300,85.92499
671.005288,300,86.69455
618.184674,300,87.314618
600.688939,300,87.625124
829.706079,300,88.047966
670.584048,300,88.359714
620.614989,300,88.919465
598.948586,300,89.32907
831.770146,300,89.934574
671.135489,300,90.356212
617.999435,300,90.891997
600.312671,300,91.465583
831.017691,300,91.924065
670.836661,300,92.29208
616.775317,300,92.580849
600.404125,300,97.599762
829.234352,300,98.248597
670.525925,300,98.607157
616.18116,300,98.902067
597.797109,300,99.246964
829.159199,300,99.729292
670.971401,300,100.14103
619.77667,300,100.474387
600.640538,300,100.887135
828.934557,300,101.303257
670.740093,300,101.797185
617.832782,300,102.239933
600.620594,300,102.542089
828.832565,300,103.150541
670.715946,300,103.663659
616.72296,300,103.965526
600.738205,300,104.290158
829.289553,300,104.759454
670.293982,300,105.103976
617.709656,300,105.417861
600.560477,300,105.738526
830.181975,300,106.108814
670.605393,300,106.705076
616.858194,300,107.226763
600.492646,300,107.503289
829.074212,300,107.805765
670.461608,300,108.204777
616.068405,300,116.377899
600.653604,300,116.69099
829.288927,300,117.101254
670.319563,300,117.392095
616.759951,300,117.680205
600.624717,300,118.229327
829.004118,300,118.657816
670.748773,300,119.331677
617.256962,300,119.745137
600.769131,300,120.079355
828.881312,300,120.481561
670.302296,300,121.189826
618.228427,300,121.676158
600.766833,300,122.077468
829.155196,300,122.71356
670.658132,300,123.191567
616.211802,300,123.618592
600.424725,300,123.916326
828.748714,300,124.193393
670.884035,300,124.47045
616.455279,300,124.746874
600.308642,300,125.105785
829.063219,300,125.380516
670.438756,300,125.726968
617.830111,300,126.009175
600.801863,300,126.374134
828.860427,300,126.727252
670.30283,300,132.922128
619.690417,300,133.578998
599.5553,300,133.962049
829.91244,300,134.388196
670.328013,300,134.790536
618.796379,300,135.068672
600.603723,300,135.512779
828.808237,300,135.873116
671.115312,300,136.385282
616.290331,300,137.00977
600.328907,300,137.718872
829.09177,300,138.591963
670.756627,300,139.088786
616.183455,300,139.892944
600.774083,300,141.076209
830.404836,300,141.751614
671.093056,300,142.093784
616.438414,300,142.703154
600.493352,300,143.118058
828.929509,300,143.550608
670.350654,300,147.051604
616.507396,300,147.822751
600.606571,300,148.314838
829.814756,300,148.934554
670.81096,300,149.511117
619.539902,300,149.874868
600.292893,300,150.284935
830.637602,300,150.586731
671.051082,300,155.161473
617.725722,300,155.711014
600.488818,300,156.493535
828.757602,300,156.987575
671.71402,300,157.426682
618.304318,300,158.104834
600.810093,300,158.41299
830.959116,300,158.813469
670.617686,300,159.202314
616.544148,300,159.500557
600.514396,300,159.799352
831.608283,300,160.098157
671.713295,300,160.494021
616.14654,300,161.179062
598.825573,300,161.472703
830.985196,300,161.830132
670.321507,300,162.128034
617.980682,300,162.433433
600.398439,300,162.72298
829.352399,300,163.098088
670.842912,300,163.631074
616.458692,300,164.260755
600.785823,300,164.895581
831.009014,300,165.622181
670.324306,300,166.136494
616.560871,300,166.65386
600.15414,300,167.199321
831.01156,300,172.423146
670.405352,300,172.971538
616.450295,300,173.384274
600.473948,300,173.863205
829.803368,300,174.363366
670.529647,300,174.775258
618.352406,300,175.058323
599.698849,300,175.33605
830.862617,300,175.613713
670.616146,300,175.887712
618.01249,300,176.163752
600.709156,300,176.439178
830.929072,300,184.662744
670.473633,300,185.478436
616.717875,300,186.55816
600.442572,300,186.838924
829.685916,300,187.175615
671.055156,300,187.69113
616.43525,300,188.1266
600.496459,300,188.611273
829.682194,300,188.960491
670.762347,300,189.63196
616.255924,300,190.269341
600.382572,300,190.787961
829.296493,300,191.659077
670.671688,300,191.953414
617.812735,300,192.39658
600.358302,300,197.054486
829.595434,300,197.506638
671.408693,300,197.873781
619.774196,300,198.311271
600.463527,300,198.701763
829.851044,300,199.295498
671.233816,300,199.958178
618.123514,300,200.393934
600.674369,300,200.789708
829.005541,300,201.067385
670.364687,300,201.349355
617.559309,300,201.627077
600.28503,300,202.072488
829.589944,300,202.524295
670.753751,300,203.282272
616.927766,300,203.832822
600.611823,300,204.13193
828.799184,300,204.660095
670.899672,300,205.041182
619.539647,300,205.50876
600.551048,300,205.843874
830.368038,300,206.136672
671.002242,300,206.532553
616.09803,300,206.895802
600.365493,300,207.182059
828.966488,300,207.462446
670.834881,300,207.747133
620.130186,300,208.045506
599.814013,300,212.989478
828.821392,300,213.528934
670.647118,300,214.104381
618.189465,300,206.893427
600.580949,300,212.500169
829.784335,300,212.838893
670.410808,300,213.161299
616.116731,300,213.437536
600.771126,300,213.716837
830.647428,300,213.999938
671.311022,300,214.27965
616.18133,300,214.554044
600.138319,300,214.832088
829.381683,300,215.588035
670.348766,300,215.874628
619.540726,300,216.166763
600.589135,300,216.4503
829.013825,300,217.084514
671.121852,300,217.971619
616.298225,300,218.527008
600.596128,300,219.008766
828.973777,300,219.360168
670.582631,300,219.751557
621.398691,300,220.104079
600.538643,300,220.720302
829.304415,300,221.368685
670.938373,300,221.735646
620.777187,300,226.344698
600.499844,300,226.647366
829.197124,300,227.141594
670.824256,300,227.654412
616.321655,300,228.106093
599.729094,300,228.445557
830.089913,300,228.73633
670.568714,300,229.179812
616.680032,300,229.684943
598.603151,300,230.047426
828.760324,300,230.355206
670.593716,300,230.708193
616.573536,300,231.062847
600.708322,300,231.555723
830.953681,300,232.0752
670.967433,300,232.601347
616.261349,300,232.919802
600.59373,300,233.196835
828.934489,300,233.576089
670.453854,300,234.016377
617.589074,300,234.492295
600.757235,300,234.947055
828.866649,300,235.336268
671.184526,300,235.781045
617.606533,300,236.149951
600.590358,300,236.469995
830.994157,300,236.948657
670.309525,300,244.994597
620.26724,300,245.293752
599.724513,300,245.742362
828.974591,300,246.066995
671.751573,300,246.393193
618.546272,300,246.757052
600.482553,300,247.292583
829.23645,300,247.865983
670.423212,300,248.175124
619.592466,300,248.518584
600.639687,300,248.866952
830.026474,300,249.316392
670.352469,300,250.254638
619.459152,300,250.958357
600.551497,300,251.706581
829.231011,300,252.257591
671.835437,300,252.843429
617.968967,300,253.381706
599.819861,300,254.020831
829.703162,300,254.483886
670.576366,300,255.011418
617.296984,300,255.40099
600.136485,300,255.727499
831.971341,300,256.111575
671.644168,300,256.862289
616.886383,300,257.225708
600.624233,300,257.578738
830.856747,300,262.159483
671.435419,300,262.793942
616.734641,300,263.152854
600.268463,300,263.657458
829.717212,300,264.192847
670.864853,300,264.534451
620.057345,300,264.880274
596.50347,300,265.411941
832.895393,300,265.77858
670.927771,300,266.150724
620.078292,300,266.50088
600.446248,300,266.981535
830.672314,300,267.317922
670.349253,300,267.832052
622.583413,300,268.437225
600.283712,300,268.749261
831.730813,300,269.062937
671.405828,300,269.37591
622.708213,300,269.692193
598.416529,300,270.023381
832.674346,300,270.877942
671.21791,300,271.193886
616.289614,300,271.50856
600.36512,300,271.83073
832.349388,300,272.15507
671.349864,300,272.719818
619.457826,300,273.179874
600.228495,300,273.507683
831.142991,300,278.901253
671.967471,300,279.484618
620.234301,300,279.787852
600.262324,300,280.093276
831.288313,300,280.715028
671.405128,300,281.12448
619.309772,300,281.663981
598.37342,300,282.038186
832.667965,300,282.544894
671.771214,300,282.893062
620.096769,300,283.582582
600.283192,300,284.098488
832.92249,300,284.429842
671.472172,300,285.042539
623.59714,300,285.491149
597.256728,300,286.039797
832.986235,300,286.645875
671.932238,300,286.962637
617.124784,300,287.327543
599.221391,300,287.764469
832.838265,300,288.088045
671.47645,300,288.413459
620.772295,300,288.726277
599.940247,300,289.034492
832.570278,300,289.345171
671.364067,300,289.659908
622.704493,300,290.369052
598.349804,300,296.541314
832.745137,300,296.857101
670.916862,300,297.339925
623.257355,300,298.181024
600.237023,300,298.835404
832.288988,300,299.341963
671.171717,300,300.099735
617.587452,300,300.705853
595.688908,300,301.031749
832.207569,300,301.509735
671.725535,300,301.963429
620.553375,300,302.453729
595.361722,300,302.837058
832.822612,300,303.398921
671.336149,300,304.248361
620.597094,300,304.67231
599.482806,300,299.995051
831.617729,300,305.617244
671.434935,300,306.191331
617.746071,300,306.528702
600.372851,300,306.837492
832.938956,300,307.154413
671.501986,300,307.658093
622.180673,300,307.963273
599.019385,300,308.311774
830.986571,300,308.779405
670.714257,300,309.385717
618.988984,300,314.783911
598.646687,300,315.070556
829.609951,300,315.411947
671.257094,300,315.68519
621.607027,300,315.996764
600.312661,300,316.293995
832.792794,300,316.646356
671.399333,300,316.932137
619.782844,300,317.21955
600.262769,300,317.598216
831.400194,300,318.169713
671.73871,300,318.885395
622.576459,300,319.474251
600.13678,300,319.87426
829.286891,300,320.752649
671.929759,300,321.244336
622.914471,300,321.619004
600.662443,300,321.952021
832.792124,300,322.230829
670.810458,300,322.668705
621.044698,300,322.958451
600.297924,300,323.238209
831.204057,300,323.51899
671.077288,300,323.801386
616.578691,300,324.306834
596.829874,300,324.59432
829.438535,300,324.871461
671.429636,300,325.417189
617.739443,300,330.841575
600.60049,300,331.128684
831.318201,300,331.462799
671.57259,300,331.953936
617.754108,300,332.496688
599.851997,300,333.428662
828.906435,300,333.87585
671.512463,300,334.160978
622.010078,300,334.448765
600.564532,300,334.740618
829.970737,300,331.988306
670.510812,300,337.527153
616.529024,300,337.9192
597.011909,300,338.533294
831.078937,300,339.026647
671.554089,300,339.342781
617.766762,300,339.646749
599.078544,300,340.066143
830.706325,300,340.638517
671.270358,300,341.147023
621.602712,300,341.441266
600.449007,300,341.728202
832.752938,300,342.017286
670.821317,300,342.301109
622.507017,300,342.588707
597.897252,300,342.871829
831.076672,300,343.151097
671.292666,300,347.476637
622.035726,300,348.211076
600.129135,300,348.697044
832.834854,300,349.432277
671.577201,300,349.824188
622.039258,300,350.394716
600.348006,300,350.688943
831.734764,300,351.487996
671.945346,300,351.973818
620.181775,300,352.466068
597.854857,300,352.754435
830.449767,300,353.04411
671.684314,300,353.518881
619.593236,300,354.103903
600.514286,300,354.804308
830.072384,300,355.13595
670.989522,300,355.467591
618.562751,300,355.952341
598.54054,300,356.303337
832.334229,300,356.652814
671.36725,300,357.228889
616.332619,300,357.68388
599.930318,300,358.175612
832.039436,300,358.637531
672.00848,300,358.939378
616.865073,300,359.372844
600.173372,300,360.105215
832.161876,300,365.64193
671.827253,300,366.013403
617.92993,300,366.303488
599.259584,300,366.593159
833.031495,300,367.113458
671.73007,300,370.383586
619.241144,300,370.794766
593.57438,300,371.513926
831.559298,300,371.793835
671.722738,300,372.069339
621.995438,300,372.807614
596.292701,300,373.497511
833.091203,300,373.883406
671.195677,300,374.380849
621.087564,300,375.128724
600.153245,300,375.44353
831.489147,300,375.771698
671.934133,300,376.103261
620.291859,300,376.738173
600.441041,300,377.214041
832.1659,300,377.497207
672.064906,300,377.927503
619.280759,300,378.208686
600.411713,300,378.489047
832.88669,300,378.921347
671.541677,300,379.212574
622.787785,300,379.594666
596.563713,300,379.935122
831.919726,300,384.700517
671.462493,300,385.028909
623.069109,300,385.312123
600.345065,300,385.824516
831.549695,300,386.218208
672.007645,300,386.492579
620.480086,300,386.768807
598.637851,300,387.168372
832.880313,300,387.623689
671.404454,300,387.914873
617.517515,300,388.191189
596.455785,300,388.753837
832.336414,300,389.050178
671.800861,300,389.575358
621.166687,300,390.064383
598.588494,300,390.395514
832.966415,300,390.825162
671.4965,300,391.169421
623.587616,300,391.472711
594.208135,300,391.788492
833.059623,300,392.389255
671.65099,300,392.684265
623.349774,300,393.207691
600.104421,300,393.541182
833.01844,300,393.925162
671.578044,300,394.219234
622.09957,300,394.497386
594.090846,300,398.850039
833.129715,300,399.585323
671.24469,300,402.855395
619.487953,300,403.517908
597.644071,300,403.985782
832.109786,300,404.622309
671.301765,300,405.207466
622.647431,300,405.757229
599.374281,300,406.16591
831.808345,300,406.442717
671.231889,300,406.730179
623.069531,300,407.339537
594.874718,300,407.628943
832.326626,300,408.029527
671.158198,300,408.785712
619.058366,300,409.087216
598.012652,300,409.391788
832.8325,300,409.813586
671.393518,300,410.354061
623.737015,300,410.941486
597.415106,300,411.283004
832.34968,300,411.787494
670.936315,300,412.127871
623.6337,300,412.581474
597.34701,300,413.063293
832.879875,300,413.532181
670.679094,300,413.815401
623.570801,300,418.40779
597.827238,300,419.126843
832.390756,300,419.77005
671.37528,300,420.605631
623.249819,300,421.258852
594.768734,300,421.842524
833.01002,300,422.648513
670.990361,300,423.335809
623.462737,300,423.717485
595.16245,300,424.141969
832.624904,300,424.771174
670.979746,300,425.275487
622.189157,300,425.851897
599.916251,300,426.432575
831.949866,300,426.999785
671.044615,300,427.321112
623.540532,300,427.654856
597.022833,300,428.439811
832.493989,300,428.970322
670.719568,300,429.518559
623.55377,300,429.980319
600.208301,300,430.316588
831.948305,300,430.605627
671.208556,300,431.209806
623.382372,300,431.506343
599.520049,300,432.066592
832.910104,300,432.467494
671.006477,300,435.559453
621.197172,300,440.645766
600.246495,300,441.029559
833.1402,300,441.32147
671.685893,300,441.692855
620.012268,300,442.041246
599.414031,300,442.339651
831.846514,300,442.63043
671.824151,300,443.020544
622.442991,300,443.547363
599.580664,300,444.263542
832.744166,300,445.107109
670.911305,300,445.633702
623.149931,300,446.132051
595.168706,300,447.145318
833.118664,300,448.00466
671.229917,300,448.757889
623.726972,300,449.230315
598.196135,300,449.513823
832.374296,300,449.807313
671.026019,300,450.097143
620.86904,300,450.387786
597.506925,300,450.673457
832.880215,300,451.08457
671.387751,300,451.661339
623.682117,300,452.069454
596.108726,300,452.353249
831.770805,300,452.647653
671.06682,300,458.329389
622.347852,300,458.674491
599.331583,300,458.950503
833.061934,300,459.657366
670.681736,300,460.008976
622.61846,300,460.297817
596.902266,300,460.577999
833.079444,300,460.855871
670.617226,300,461.143931
623.599542,300,461.442529
598.8907,300,461.845501
832.494691,300,462.3275
670.774272,300,462.618523
623.19344,300,462.951139
597.158713,300,463.708861
832.551912,300,464.286217
671.751227,300,464.709889
623.181275,300,465.293736
600.299757,300,468.300508
832.144988,300,468.759216
671.051094,300,469.156857
622.647475,300,469.73204
596.680909,300,470.339367
831.265171,300,470.674625
670.923473,300,471.042909
623.621207,300,471.379362
598.330087,300,471.722143
832.135523,300,476.642138
671.266111,300,477.258626
622.119205,300,477.598816
594.688816,300,478.087721
833.14318,300,478.73255
671.192644,300,479.12124
623.734158,300,479.408105
597.373161,300,479.700178
833.080798,300,479.999056
671.424284,300,480.586935
623.051535,300,480.985774
594.531982,300,481.342897
833.094974,300,481.750048
671.338466,300,482.362319
623.823125,300,483.1929
595.182811,300,483.614596
832.870207,300,483.926668
671.122829,300,484.524454
623.733372,300,485.128102
593.431524,300,485.669052
832.900107,300,485.953861
670.76764,300,486.242522
622.902214,300,486.525582
594.263551,300,486.806215
833.076495,300,487.168796
670.844723,300,487.706501
623.741769,300,488.259429
596.618928,300,493.438957
832.553951,300,493.870518
671.324275,300,494.190705
623.085463,300,494.473927
597.560575,300,494.888954
833.040822,300,495.422969
670.758892,300,495.709754
622.047654,300,496.285381
596.308876,300,496.88964
832.428991,300,497.267047
670.723795,300,497.726696
622.88978,300,495.640616
595.193065,300,501.157057
833.05247,300,501.446691
670.761788,300,501.977691
623.632389,300,502.656297
599.64039,300,503.443389
833.074608,300,503.942386
671.559289,300,504.450037
622.141449,300,504.811104
595.772363,300,505.333216
833.131405,300,505.658716
671.916932,300,505.93759
623.395835,300,506.321734
598.875165,300,506.841823
832.322651,300,507.123886
671.304521,300,507.586158
622.384965,300,507.909528
600.041765,300,513.45521
832.725237,300,513.798162
671.451568,300,514.166532
623.763017,300,514.538165
598.292675,300,514.85217
833.114049,300,515.288218
670.974383,300,515.840761
623.731709,300,516.29659
596.16132,300,516.697361
832.638549,300,517.122401
671.227232,300,517.668964
623.568714,300,518.312575
599.291394,300,518.726516
832.914962,300,519.562314
670.581715,300,519.889765
622.355961,300,520.484323
594.122608,300,521.193237
833.140201,300,521.560481
670.565389,300,521.85375
622.235621,300,522.230724
596.373561,300,522.62821
832.377671,300,522.92316
670.774876,300,523.318672
623.327514,300,523.869058
594.220393,300,524.223144
833.04084,300,524.661192
670.674622,300,525.042981
622.253726,300,529.240546
594.230864,300,529.625726
832.620695,300,530.015994
670.824049,300,530.436908
623.838531,300,528.316281
593.863993,300,533.865019
833.140776,300,534.268736
670.648375,300,534.796667
623.762466,300,535.144974
597.66733,300,535.466324
833.150626,300,535.784511
670.787422,300,536.152275
622.637681,300,536.72601
594.969524,300,537.213314
832.840643,300,537.742444
670.61126,300,538.136013
623.810188,300,538.505698
594.58509,300,538.956666
833.095419,300,539.299746
670.452197,300,539.639531
623.645082,300,539.946466
594.699705,300,540.282808
832.731602,300,540.866277
670.845092,300,541.258475
623.740992,300,541.580477
597.139802,300,541.953987
833.048597,300,542.607112
670.844537,300,548.505881
623.682361,300,548.896633
593.176027,300,549.210469
832.815392,300,549.61136
670.728045,300,550.078269
623.273278,300,550.371084
594.85754,300,550.790257
832.835143,300,551.150596
670.667746,300,551.476342
623.795386,300,551.915367
593.640833,300,552.311185
833.140472,300,552.729629
670.689914,300,553.137269
623.740601,300,553.633945
595.769106,300,554.333867
832.99921,300,554.764505
670.698145,300,555.21367
623.085457,300,555.519248
594.885658,300,555.865515
832.345315,300,556.310631
670.928989,300,556.939515
622.581813,300,557.249211
597.540249,300,557.866085
832.714679,300,558.313283
670.969461,300,558.775846
622.693246,300,559.245438
593.909767,300,559.73019
832.802006,300,560.244437
671.131377,300,569.022632
622.332379,300,569.426681
595.374083,300,570.169538
832.890545,300,570.940338
670.875645,300,571.513873
623.812299,300,571.994981
593.881912,300,572.478134
832.644191,300,573.107504
671.182325,300,573.797445
622.00839,300,574.33205
596.932948,300,575.020915
833.125522,300,575.703084
670.600171,300,576.223326
622.467435,300,577.122481
597.928898,300,577.53354
833.097094,300,577.970627
670.90206,300,578.451198
623.535563,300,578.977893
593.875922,300,579.74759
832.158588,300,580.238859
670.831301,300,580.867013
623.669761,300,581.310303
600.211889,300,581.846282
832.822051,300,582.324517
670.652677,300,582.825593
623.608144,300,583.270628
596.391118,300,583.59404
831.940463,300,589.482791
671.033376,300,590.05996
623.26316,300,590.585158
596.115927,300,591.234334
833.132891,300,591.800904
670.605749,300,592.278277
623.589086,300,592.792332
598.042693,300,593.188313
833.025325,300,593.804198
670.959787,300,594.209529
622.091934,300,594.704532
597.328133,300,595.237598
833.057125,300,595.898687
670.760039,300,599.144173
623.75669,300,600.088343
593.838241,300,600.546674
833.004607,300,601.1452
670.876129,300,601.472029
623.10617,300,602.124295
594.057498,300,602.696368
832.946188,300,603.204755
670.560276,300,603.661788
623.466392,300,604.06447
594.753172,300,604.702428
832.680826,300,605.3872
671.417278,300,605.95535
623.867474,300,606.538675
595.245737,300,612.016845
833.135645,300,612.519429
670.956634,300,613.10077
622.929745,300,613.511201
593.474219,300,614.048541
832.530282,300,614.685792
671.188151,300,615.211537
621.506351,300,615.880227
594.071322,300,616.332374
832.855711,300,617.002302
670.96013,300,617.539227
622.223476,300,618.103291
594.727682,300,618.57069
832.747255,300,619.075159
670.538257,300,619.766735
623.179338,300,620.400736
595.59293,300,621.014877
832.693485,300,621.503634
671.083631,300,622.04789
621.762813,300,622.477523
594.791273,300,622.974486
832.548058,300,623.478936
671.109373,300,624.002047
623.764154,300,624.627285
593.646219,300,625.165691
832.443345,300,625.492104
670.983362,300,625.866322
622.475315,300,626.383421
593.437824,300,635.337759
833.137603,300,635.931391
670.56706,300,636.410793
623.810831,300,636.825318
595.898349,300,637.385458
832.809225,300,637.840272
670.544831,300,638.485641
623.687197,300,638.85594
593.288208,300,639.212216
832.635629,300,639.638682
670.526291,300,640.296638
623.391443,300,640.855412
595.746906,300,641.421522
832.513612,300,642.3612
670.799328,300,642.949378
623.27829,300,643.504695
593.907866,300,644.11662
833.140176,300,644.516141
671.010045,300,645.133593
623.219059,300,645.631874
596.288406,300,646.269785
832.913659,300,646.726808
670.597488,300,647.035362
623.841439,300,647.591138
594.546548,300,648.091346
832.963313,300,648.756629
670.443681,300,649.429018
623.854778,300,654.78335
594.317405,300,655.229964
833.113413,300,655.899172
670.875279,300,656.672081
623.106595,300,657.303901
594.932013,300,657.962676
833.0542,300,658.562761
670.455226,300,658.994698
622.569793,300,659.346033
595.116074,300,659.743015
832.514537,300,660.344563
670.646489,300,660.652093
623.216892,300,661.184833
594.272911,300,659.14243
833.146312,300,665.026874
670.584366,300,665.479322
623.670881,300,665.925679
594.119534,300,666.725131
833.096138,300,667.514269
670.728543,300,668.176669
623.534467,300,668.827553
596.906806,300,669.441541
832.627396,300,670.142659
670.835041,300,670.557272
623.71937,300,670.931927
596.733886,300,671.349673
832.672463,300,671.722839
670.738635,300,677.529364
623.689648,300,678.011363
595.337398,300,678.722094
832.748269,300,679.243205
670.706435,300,679.721086
623.857977,300,680.409623
595.519199,300,680.937289
833.058271,300,681.429127
670.750534,300,681.955772
623.517636,300,682.402457
596.249631,300,682.963109
833.112631,300,683.441271
670.711969,300,683.946946
623.287596,300,684.594273
595.489262,300,685.529577
833.13623,300,686.080393
670.789308,300,686.443326
622.937722,300,686.894472
594.058249,300,687.437098
832.981942,300,687.85144
670.903565,300,688.331693
623.484775,300,688.664117
594.828586,300,689.046499
832.70836,300,689.414475
670.574567,300,690.113905
623.577896,300,690.793677
595.643502,300,691.435442
832.418076,300,691.795314
670.823952,300,699.691213
623.889012,300,700.150367
594.10799,300,700.654072
832.683253,300,700.963075
670.498725,300,701.662515
623.424018,300,702.378883
594.433277,300,702.873331
833.050972,300,703.378925
670.746437,300,704.017291
623.806765,300,704.745534
594.110758,300,705.473001
833.137164,300,706.001939
670.602618,300,706.653517
623.114282,300,707.347173
593.588573,300,707.761057
833.121187,300,708.103534
671.009763,300,708.404992
623.149509,300,708.824331
594.617932,300,709.136022
833.148762,300,709.546907
670.507606,300,710.044037
622.835391,300,710.695994
594.760257,300,711.105369
832.805146,300,711.740918
670.543348,300,712.277082
623.804139,300,713.009156
596.413952,300,713.525614
832.798178,300,718.759522
670.824342,300,719.295305
623.677229,300,719.830227
594.53727,300,720.499051
833.145361,300,720.97723
670.856435,300,721.568418
623.744591,300,722.131218
595.6153,300,722.676301
832.548416,300,723.080455
670.721783,300,723.424181
623.877158,300,723.737599
595.172704,300,724.157839
832.880502,300,724.755013
670.701199,300,725.410829
623.806462,300,726.150655
594.032731,300,726.567093
832.814797,300,724.47911
670.717542,300,730.210865
623.838522,300,730.706318
594.214481,300,731.089321
832.51755,300,731.394848
670.654517,300,732.021014
622.809761,300,732.551474
593.457565,300,733.19224
832.578034,300,733.651727
670.90109,300,734.213983
623.111454,300,734.685505
593.587804,300,740.836427
833.020708,300,741.436108
671.045089,300,742.109049
623.42832,300,742.517916
595.005163,300,742.983572
833.045533,300,743.433995
671.398601,300,743.860062
623.245672,300,744.359216
596.563069,300,744.782301
833.123354,300,745.193152
670.840537,300,745.595467
622.83799,300,746.112969
595.100438,300,746.798614
833.027377,300,747.367235
670.643248,300,748.123847
623.768071,300,748.644604
596.217716,300,749.067461
832.205627,300,749.520627
670.552427,300,750.053271
623.588554,300,750.574635
594.402581,300,751.059776
833.01498,300,751.656914
670.562777,300,752.282501
623.441935,300,752.713644
594.366137,300,753.231493
832.705468,300,753.671896
670.629305,300,754.13824
623.588091,300,759.65346
596.689255,300,762.877821
833.115792,300,763.417097
670.88476,300,763.878112
623.384142,300,764.360949
597.440134,300,764.889779
833.105566,300,765.395488
670.888843,300,765.791528
623.000843,300,766.157996
596.420054,300,766.606561
832.741244,300,767.004338
671.055306,300,767.47016
623.196221,300,767.888051
593.854284,300,768.435961
833.12199,300,769.320413
671.402218,300,769.97643
623.358958,300,770.650275
596.530497,300,771.225092
833.095497,300,771.596485
670.755081,300,772.055037
621.611673,300,772.672942
596.543842,300,773.123472
832.189348,300,773.673233
671.961618,300,774.155365
623.096571,300,774.564502
598.18218,300,775.014308
832.253779,300,775.475545
671.155708,300,775.819331
622.371165,300,781.722798
596.459793,300,782.036529
832.948637,300,782.737013
671.629817,300,783.115467
622.567154,300,783.540296
598.658131,300,783.86552
832.694551,300,784.431216
671.487092,300,784.999024
622.702918,300,785.408403
598.973482,300,785.746951
833.084895,300,786.296529
671.25284,300,786.857989
623.405399,300,787.546694
596.41199,300,788.292146
832.991078,300,788.656356
670.968245,300,789.070897
620.911307,300,789.632237
599.511109,300,790.01308
831.653611,300,790.384858
671.483203,300,790.852493
623.55874,300,791.485342
600.192283,300,792.174961
833.020723,300,795.438475
671.780935,300,795.847762
623.680809,300,796.286588
600.439197,300,796.717333
831.944845,300,797.486949
670.977017,300,803.071317
621.700491,300,803.781741
600.188161,300,804.104956
832.891817,300,804.415739
671.235531,300,805.082738
623.577581,300,805.879229
600.300765,300,806.611113
831.9346,300,807.182746
671.925767,300,807.791004
623.13942,300,808.427857
599.201477,300,808.931849
832.880194,300,809.243259
671.623272,300,809.65203
622.788451,300,810.032852
600.242227,300,810.980379
832.18089,300,811.457173
671.417256,300,812.064743
621.731451,300,812.616614
600.194049,300,813.297072
832.395697,300,813.867324
671.529401,300,814.205075
622.535171,300,814.698618
600.07015,300,815.041686
832.653264,300,815.693121
671.680366,300,816.452926
622.54897,300,817.031594
597.090211,300,817.357033
832.428829,300,823.40144
672.13273,300,823.852228
622.912299,300,824.47607
600.236922,300,824.930563
832.869,300,822.735081
671.776207,300,828.435828
623.714728,300,829.099002
600.143417,300,829.568954
833.042408,300,830.064422
671.675762,300,830.456707
623.039191,300,830.813784
599.929675,300,831.19065
832.541994,300,831.527727
671.724556,300,831.950942
622.139798,300,832.621071
595.504366,300,833.044933
833.08609,300,833.545741
671.899938,300,834.08318
623.090004,300,834.529164
595.416835,300,835.015385
832.707858,300,835.546506
671.450426,300,836.273637
622.773427,300,836.727887
596.685245,300,837.314918
832.871978,300,837.831094
671.194026,300,838.246802
621.798879,300,838.626524
597.396934,300,839.099376
832.480682,300,845.54143
671.662048,300,845.983356
622.72048,300,846.701613
597.611949,300,847.395619
832.173641,300,848.058681
671.945933,300,848.822833
623.550048,300,849.266372
600.383645,300,849.925251
832.326339,300,850.702255
671.51691,300,851.324492
623.423885,300,851.822749
599.610546,300,852.355048
832.986816,300,852.917308
671.027505,300,853.606487
621.850534,300,854.188368
599.176241,300,854.735623
833.120402,300,855.446292
671.828343,300,856.054801
621.839588,300,856.438048
597.893295,300,856.947762
833.049979,300,857.577192
671.608205,300,860.99829
623.353398,300,861.667033
598.932429,300,862.251914
833.060619,300,862.744702
671.856721,300,863.349034
623.360244,300,863.643867
600.115819,300,870.109957
831.887399,300,870.764896
671.369972,300,871.08087
622.502838,300,871.596275
598.509992,300,872.484193
833.101334,300,873.200094
671.626117,300,874.050622
622.632698,300,874.516542
596.626192,300,874.901932
833.135402,300,875.555411
670.761203,300,876.091968
623.200999,300,876.57792
599.622358,300,877.118612
832.766806,300,877.603656
670.648678,300,878.322006
623.737003,300,878.701551
596.941317,300,879.294984
833.105637,300,879.89102
670.843645,300,880.519762
623.740892,300,881.076594
600.248205,300,881.641794
833.108905,300,882.21977
671.112819,300,882.826267
623.731971,300,883.344989
599.778732,300,883.815617
833.076621,300,884.423831
671.025633,300,884.727184
623.411743,300,888.322237
600.039985,300,888.816976
832.881131,300,889.300907
671.114099,300,889.846803
623.609514,300,890.205926
599.688348,300,890.709448
832.770932,300,891.11432
671.083982,300,891.543653
623.707412,300,892.160671
594.918491,300,892.697144
833.054492,300,893.09588
671.241695,300,893.514921
623.101666,300,894.11907
594.372271,300,894.770393
832.098799,300,895.508125
671.756299,300,896.145991
